fecha_administracion;grupo_etario;genero;vacuna;tipo_efector;dosis_1;dosis_2;id_carga;dosis_3
2022-01-05;31 a 40;F;AstraZeneca;Privado;1;0;;4
2022-01-05;31 a 40;M;AstraZeneca;Privado;0;0;;4
2022-01-05;41 a 50;M;AstraZeneca;Privado;0;0;;3
2022-01-05;61 a 70;M;AstraZeneca;Privado;0;0;;1
2022-01-05;91 o mas;F;Sinopharm;Publico;1;1;;0
2022-01-05;91 o mas;F;AstraZeneca;Publico;4;1;;80
2022-01-05;30 o menos;M;Moderna;Publico;0;0;;1
2022-01-05;30 o menos;M;Sputnik;Privado;1;0;;0
2022-01-05;51 a 60;M;Sputnik;Publico;1;36;;1
2022-01-05;51 a 60;M;AstraZeneca;Publico;55;27;;205
2022-01-05;51 a 60;M;Sinopharm;Publico;12;28;;1
2022-01-05;51 a 60;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;6;;1308
2022-01-05;61 a 70;F;Sinopharm;Publico;11;18;;0
2022-01-05;61 a 70;F;AstraZeneca;Publico;23;13;;1637
2022-01-05;31 a 40;F;AstraZeneca;Publico nacional;0;0;;1
2022-01-05;51 a 60;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;4;;1425
2022-01-06;51 a 60;M;AstraZeneca;Privado;0;0;;3
2022-01-06;51 a 60;M;AstraZeneca;Publico;44;24;;606
2022-01-06;51 a 60;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;1;2;;875
2022-01-06;81 a 90;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;0;;83
2022-01-06;51 a 60;F;Sputnik;Publico;0;15;;2
2022-01-06;51 a 60;F;Sinopharm;Publico;15;8;;0
2022-01-06;51 a 60;F;AstraZeneca;Publico;49;27;;1042
2022-01-06;61 a 70;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Privado;0;0;;1
2022-01-06;41 a 50;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;1;;326
2022-01-06;41 a 50;M;Sputnik;Publico;1;36;;0
2022-01-06;61 a 70;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;0;;2427
2022-01-06;51 a 60;M;Sputnik;Publico;2;22;;0
2022-01-06;61 a 70;M;AstraZeneca;Publico;15;18;;2031
2022-01-06;61 a 70;M;Sputnik;Publico;1;8;;2
2022-01-06;61 a 70;F;Sputnik;Publico;0;16;;6
2022-01-06;30 o menos;M;Sputnik;Publico;7;75;;0
2022-01-06;41 a 50;F;Sputnik;Privado;0;1;;0
2022-01-06;71 a 80;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;1;;1709
2022-01-06;71 a 80;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Privado;0;0;;2
2022-01-06;30 o menos;M;Sinopharm;Publico;919;656;;0
2022-01-06;30 o menos;M;vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml);Publico;1;0;;0
2022-01-06;41 a 50;F;AstraZeneca;Privado;0;0;;3
2022-01-06;41 a 50;M;AstraZeneca;Privado;0;0;;2
2022-01-06;71 a 80;F;Sputnik;Publico;0;2;;5
2022-01-06;71 a 80;F;Sinopharm;Publico;10;1;;1
2022-01-06;71 a 80;F;AstraZeneca;Publico;20;9;;1543
2022-01-06;91 o mas;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;0;;34
2022-01-06;91 o mas;M;AstraZeneca;Publico;1;1;;26
2022-01-06;30 o menos;M;AstraZeneca;Publico;236;185;;150
2022-01-06;31 a 40;M;vacuna Coronavirus (CANSINO), vial x 1 dosis;Publico;1;0;;1
2022-01-06;61 a 70;M;Sinopharm;Publico;6;3;;1
2022-01-06;61 a 70;F;Sinopharm;Publico;18;2;;0
2022-01-06;41 a 50;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;1;3;;344
2022-01-06;41 a 50;M;AstraZeneca;Publico;92;55;;483
2022-01-06;30 o menos;F;Sputnik;Publico;4;51;;0
2022-01-06;81 a 90;F;Sinopharm;Publico;7;1;;1
2022-01-06;51 a 60;F;AstraZeneca;Privado;1;1;;0
2022-01-06;71 a 80;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Privado;0;0;;1
2022-01-06;81 a 90;F;AstraZeneca;Publico;8;7;;354
2022-01-06;61 a 70;F;AstraZeneca;Publico;29;24;;2641
2022-01-06;51 a 60;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;3;;849
2022-01-06;31 a 40;F;AstraZeneca;Privado;0;0;;5
2022-01-06;30 o menos;M;AstraZeneca;Privado;0;0;;3
2022-01-06;30 o menos;F;AstraZeneca;Privado;0;0;;2
2022-01-06;71 a 80;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;0;;1132
2022-01-06;30 o menos;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;146;116;;68
2022-01-06;31 a 40;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;4;6;;146
2022-01-06;71 a 80;M;Sputnik;Publico;0;0;;3
2022-01-06;51 a 60;M;Sinopharm;Publico;6;5;;0
2022-01-06;30 o menos;F;Sinopharm;Publico;890;636;;0
2022-01-06;41 a 50;M;Sinopharm;Publico;21;12;;0
2022-01-06;30 o menos;F;AstraZeneca;Publico;175;194;;195
2022-01-06;31 a 40;M;AstraZeneca;Publico;155;131;;872
2022-01-06;71 a 80;M;AstraZeneca;Publico;7;6;;992
2022-01-06;30 o menos;M;Sinopharm;Privado;0;1;;0
2022-01-06;31 a 40;F;vacuna Coronavirus (CANSINO), vial x 1 dosis;Publico;0;0;;1
2022-01-06;41 a 50;F;Sputnik;Publico;1;39;;2
2022-01-06;41 a 50;F;Sinopharm;Publico;28;11;;1
2022-01-06;41 a 50;F;AstraZeneca;Publico;76;66;;557
2022-01-06;31 a 40;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;2;2;;119
2022-01-06;31 a 40;M;Sputnik;Publico;1;89;;0
2022-01-06;91 o mas;F;AstraZeneca;Publico;4;1;;94
2022-01-06;30 o menos;F;vacuna Coronavirus (CANSINO), vial x 1 dosis;Publico;1;0;;0
2022-01-06;81 a 90;M;AstraZeneca;Publico;4;2;;173
2022-01-06;81 a 90;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;0;;156
2022-01-06;61 a 70;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico nacional;0;0;;2
2022-01-06;61 a 70;M;AstraZeneca;Privado;0;0;;1
2022-01-06;31 a 40;M;Sinopharm;Publico;42;21;;0
2022-01-06;81 a 90;F;Sputnik;Publico;1;3;;0
2022-01-06;41 a 50;F;AstraZeneca;Publico nacional;0;0;;1
2022-01-06;30 o menos;F;vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml);Publico;1;0;;0
2022-01-06;91 o mas;M;Sinopharm;Publico;1;0;;0
2022-01-06;91 o mas;F;Sinopharm;Publico;6;0;;0
2022-01-06;30 o menos;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Privado;0;1;;0
2022-01-06;71 a 80;F;Moderna;Publico;0;0;;1
2022-01-06;30 o menos;F;Moderna;Publico;0;0;;1
2022-01-06;61 a 70;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;1;1;;1766
2022-01-06;31 a 40;F;Sinopharm;Publico;44;15;;1
2022-01-06;91 o mas;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;0;;13
2022-01-06;31 a 40;M;AstraZeneca;Privado;0;0;;4
2022-01-06;30 o menos;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;175;171;;44
2022-01-06;31 a 40;F;Sputnik;Publico;4;76;;3
2022-01-06;71 a 80;M;Sinopharm;Publico;6;4;;0
2022-01-06;31 a 40;F;AstraZeneca;Publico;90;112;;831
2022-01-06;91 o mas;F;Sputnik;Publico;0;2;;0
2022-01-07;71 a 80;F;AstraZeneca;Publico;17;14;;670
2022-01-07;71 a 80;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Privado;0;0;;1
2022-01-07;91 o mas;M;Sinopharm;Publico;0;1;;0
2022-01-07;91 o mas;M;AstraZeneca;Publico;2;1;;24
2022-01-07;61 a 70;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;1;1;;2974
2022-01-07;61 a 70;F;AstraZeneca;Privado;0;0;;4
2022-01-07;61 a 70;F;AstraZeneca;Publico;35;49;;1517
2022-01-07;61 a 70;F;Sinopharm;Publico;32;6;;0
2022-01-07;61 a 70;F;Sputnik;Publico;0;11;;2
2022-01-07;91 o mas;F;Sinopharm;Publico;3;5;;1
2022-01-07;91 o mas;F;AstraZeneca;Publico;1;3;;103
2022-01-07;91 o mas;M;Sputnik;Publico;0;1;;0
2022-01-07;30 o menos;M;Sinopharm;Publico;786;907;;2
2022-01-07;30 o menos;M;vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml);Publico;1;0;;0
2022-01-07;71 a 80;M;Sinopharm;Privado;0;0;;1
2022-01-07;30 o menos;M;AstraZeneca;Publico;226;1096;;97
2022-01-07;30 o menos;M;Sinopharm;Privado;1;0;;0
2022-01-07;61 a 70;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;1;4;;4355
2022-01-07;91 o mas;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;0;;32
2022-01-07;61 a 70;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Privado;0;0;;2
2022-01-07;71 a 80;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Privado;0;0;;1
2022-01-07;71 a 80;M;AstraZeneca;Privado;0;0;;1
2022-01-07;61 a 70;M;AstraZeneca;Privado;0;0;;8
2022-01-07;41 a 50;F;Moderna;Publico;0;0;;1
2022-01-07;71 a 80;M;Sputnik;Publico;1;4;;4
2022-01-07;71 a 80;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;1;;720
2022-01-07;51 a 60;M;AstraZeneca;Privado;0;0;;4
2022-01-07;41 a 50;F;AstraZeneca;Privado;0;0;;6
2022-01-07;31 a 40;M;AstraZeneca;Privado;0;0;;4
2022-01-07;31 a 40;F;AstraZeneca;Privado;0;1;;10
2022-01-07;31 a 40;M;AstraZeneca;Publico;131;506;;354
2022-01-07;31 a 40;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;2;9;;154
2022-01-07;91 o mas;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;1;0;;10
2022-01-07;31 a 40;F;vacuna Coronavirus (CANSINO), vial x 1 dosis;Publico;2;1;;0
2022-01-07;31 a 40;F;Sputnik;Publico;2;50;;1
2022-01-07;31 a 40;F;Sinopharm;Publico;100;52;;0
2022-01-07;31 a 40;F;Moderna;Publico;0;0;;1
2022-01-07;31 a 40;F;AstraZeneca;Publico;87;473;;515
2022-01-07;30 o menos;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;189;115;;58
2022-01-07;41 a 50;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Privado;0;0;;1
2022-01-07;30 o menos;M;Sputnik;Publico;4;82;;0
2022-01-07;61 a 70;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Privado;0;0;;1
2022-01-07;71 a 80;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico nacional;0;0;;1
2022-01-07;71 a 80;M;Moderna;Publico;0;0;;1
2022-01-07;31 a 40;M;Moderna;Publico;0;0;;1
2022-01-07;71 a 80;M;Sinopharm;Publico;2;2;;1
2022-01-07;71 a 80;F;AstraZeneca;Privado;0;0;;1
2022-01-07;30 o menos;M;AstraZeneca;Privado;0;2;;3
2022-01-07;81 a 90;F;Sinopharm;Publico;13;4;;1
2022-01-07;30 o menos;F;AstraZeneca;Publico;180;1241;;153
2022-01-07;81 a 90;F;Sputnik;Publico;0;2;;2
2022-01-07;81 a 90;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;1;2;;134
2022-01-07;81 a 90;M;AstraZeneca;Publico;4;3;;173
2022-01-07;81 a 90;M;Sinopharm;Publico;3;2;;0
2022-01-07;81 a 90;M;Sputnik;Publico;1;1;;0
2022-01-07;81 a 90;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;0;;54
2022-01-07;71 a 80;F;Sinopharm;Publico;12;11;;3
2022-01-07;31 a 40;F;Sinopharm;Privado;0;1;;0
2022-01-07;41 a 50;F;AstraZeneca;Publico;44;196;;592
2022-01-07;41 a 50;F;Sinopharm;Privado;0;0;;1
2022-01-07;30 o menos;M;Moderna;Publico;2;0;;1
2022-01-07;30 o menos;F;vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml);Publico;0;0;;1
2022-01-07;41 a 50;F;Moderna;Privado;1;0;;0
2022-01-07;30 o menos;F;Moderna;Publico;1;0;;0
2022-01-07;71 a 80;M;AstraZeneca;Publico;9;9;;408
2022-01-07;81 a 90;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Privado;0;0;;1
2022-01-07;71 a 80;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;1;4;;1094
2022-01-07;71 a 80;F;Sputnik;Publico;1;5;;2
2022-01-07;61 a 70;M;AstraZeneca;Publico;20;23;;1163
2022-01-07;61 a 70;M;Sinopharm;Publico;24;11;;0
2022-01-07;41 a 50;F;Sinopharm;Publico;48;28;;0
2022-01-07;51 a 60;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;1;3;;721
2022-01-07;30 o menos;F;AstraZeneca;Privado;0;1;;3
2022-01-07;30 o menos;F;Sinopharm;Privado;0;1;;0
2022-01-07;30 o menos;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;164;118;;92
2022-01-07;61 a 70;F;Moderna;Publico;0;0;;1
2022-01-07;41 a 50;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;3;;264
2022-01-07;51 a 60;F;AstraZeneca;Privado;0;0;;8
2022-01-07;41 a 50;M;Sputnik;Publico;1;21;;1
2022-01-07;41 a 50;M;Sinopharm;Publico;59;32;;0
2022-01-07;51 a 60;F;AstraZeneca;Publico;32;96;;505
2022-01-07;51 a 60;F;Sinopharm;Publico;41;12;;0
2022-01-07;41 a 50;M;AstraZeneca;Publico;62;214;;436
2022-01-07;41 a 50;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;4;8;;330
2022-01-07;31 a 40;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;2;9;;99
2022-01-07;51 a 60;F;Sputnik;Publico;1;21;;1
2022-01-07;51 a 60;F;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;3;5;;797
2022-01-07;41 a 50;F;Sputnik;Publico;0;30;;0
2022-01-07;51 a 60;M;Sputnik;Publico;0;16;;0
2022-01-07;51 a 60;M;AstraZeneca;Publico;40;88;;366
2022-01-07;30 o menos;F;Sinopharm;Publico;704;827;;3
2022-01-07;31 a 40;M;vacuna Coronavirus (CANSINO), vial x 1 dosis;Publico;2;0;;0
2022-01-07;81 a 90;F;AstraZeneca;Publico;7;11;;375
2022-01-07;30 o menos;F;Sputnik;Publico;6;68;;0
2022-01-07;51 a 60;M;Sinopharm;Publico;25;13;;0
2022-01-07;61 a 70;M;Sputnik;Publico;0;9;;3
2022-01-07;31 a 40;M;Sinopharm;Publico;114;58;;0
